,IMAGE_URL_0,DESCRIPTION_0,SEECLICKFIX_DATE_0,IMAGE_URL_1,DESCRIPTION_1,SEECLICKFIX_DATE_1,IMAGE_URL_2,DESCRIPTION_2,SEECLICKFIX_DATE_2,IMAGE_URL_3,DESCRIPTION_3,SEECLICKFIX_DATE_3,IMAGE_URL_4,DESCRIPTION_4,SEECLICKFIX_DATE_4,IMAGE_URL_5,DESCRIPTION_5,SEECLICKFIX_DATE_5,OAK_311_DATE,LATITUDE,LONGITUDE
424,https://seeclickfix.com/files/issue_images/0015/7755/1381248493749.jpg,Broken blocking  sidewalk,2013-10-08T12:09:50-04:00,https://seeclickfix.com/files/issue_images/0008/5000/43aba0.jpeg,"2 dying trees
1 w/ large branch on ground that could have killed someone
416 staten ",2012-08-05T11:10:00-04:00,https://seeclickfix.com/files/issue_images/0068/4461/img-801-1247582204.jpg,A tree has fallen in Lakeside Park at Bellevue and Staten ,2017-02-07T15:59:57-05:00,https://seeclickfix.com/files/issue_images/0031/3944/1429393037620.jpg,Limb down ,2015-04-18T17:38:19-04:00,https://seeclickfix.com/files/issue_images/0032/6353/1431897101181.jpg,Limb broken off Australian tea tree hanging into lake,2015-05-17T17:12:14-04:00,https://seeclickfix.com/files/issue_images/0048/5543/1461352627821.jpg,Oak tree has cracked trunk and is swaying in the wind. By lake path ,2016-04-22T16:09:56-04:00,04/13/2014 08:30:22 PM,37.80883775,-122.25377644
425,https://seeclickfix.com/files/issue_images/0014/9685/1377919622334.jpg,"In light of recent robberies, we're concerned that the street trees at 5470 Manila and the houses on either side are darkening the sidewalk.  Trimming them would help, I think.  Thanks.",2013-08-30T23:32:30-04:00,,"trees need trimming on bryant ave, New LED lights were installed but there are many dark dangerous areas where the light is blocked by the trees. There have been 5 armed robberies in this area in the last month",2013-09-05T22:10:07-04:00,https://seeclickfix.com/files/issue_images/0016/5056/photo.JPG,"A large tree limb has come down onto the street. A large cable is dangling nearby, unclear if this was hit by the branch or not. ",2013-11-22T10:56:57-05:00,https://seeclickfix.com/files/issue_images/0057/4307/image.jpg,Tree branch blocks sign that notes street cleaning day/time. Please trim branch. ,2016-08-17T19:13:23-04:00,,Foliage of tree in front of gas station hanging low enough to block clear view of southbound traffic from Taft Ave.,2014-06-14T15:52:41-04:00,https://seeclickfix.com/files/issue_images/0014/4391/1375925971541.jpg,Tree needs to be trimmed. Blocks streetlight. Someone was mugged here last week. ,2013-08-07T21:41:24-04:00,04/22/2014 06:00:37 PM,37.84137448,-122.2479948
426,https://seeclickfix.com/files/issue_images/0008/3565/6594800.jpeg,Needs trimming. City of Oakland Responsibility ,2012-07-22T21:09:32-04:00,https://seeclickfix.com/files/issue_images/0008/3635/43d6c0.jpeg,Needs trimming. City of Oakland Responsibility ,2012-07-23T15:15:39-04:00,,,,,,,,,,,,,04/25/2014 06:00:27 AM,37.74152574,-122.16814452
427,,Owner cut down several trees without a permit.,2015-03-13T17:48:25-04:00,,,,,,,,,,,,,,,,03/13/2015 02:50:45 PM,37.83059312,-122.2228914
428,https://seeclickfix.com/files/issue_images/0030/3341/SCF__20150324_1855111060038476.jpg,"Large tree branch on sidewalk from city tree in front of 321/323 Oakland Ave... Please pickup. 

This tree is a nuisance and the city has done nothing to help. Over the years it has... 

1) TOTALLED my car when a branch fell on it during a wind storm. 

2) Broken my sewer main to the street ($4000)

3) Overgrown so much onto my house that I had to pay someone to trim it because the city wouldn't ($1000)

4) Constantly has branches and leaves falling from it that need to be cleaned up ($20 every 2 weeks to  my teenage neighbor) 

I have not once  seen the city do  anything to  the tree in the 8 years I have lived here... PLEASE MAINTAIN",2015-03-24T22:20:31-04:00,https://seeclickfix.com/files/issue_images/0018/6941/1396567624891.jpg,2 dead trees ,2014-04-03T19:27:54-04:00,,Broken tree on Fairmount between Bayo Vista and Yosemite,2014-02-28T19:29:49-05:00,,The tree across from 3069 Richmond Blvd is blocking the streetlight and causing an unsafe road condition. The road narrows and curves here.,2014-09-24T12:01:03-04:00,,This tree/brush needs to be severely trimmed. The bus cannot see the bus stop and people waiting at the stop until they are on top of it. The people at the stop cannot see the bus coming unless they stand in the street. It needs to be trimmed way back. Also approaching traffic cannot see pedestrians waiting to cross at the crosswalk because of it,2016-06-15T21:01:07-04:00,https://seeclickfix.com/files/issue_images/0045/5969/image.jpeg,A city owned tree has gone down and sidewalk is blocked. ,2016-03-06T04:37:41-05:00,05/01/2014 09:50:19 PM,37.81718718,-122.25629252
429,,"Over the last several years a vandal or vandals has damaged many of the newly planted trees along Lake Merritt Blvd between Oak Street and E 12th Street. Many of these trees have had numerous branches torn off or had the entire trunk broken off a few feet above the ground.

Many of the trees in this area have had their support poles and ties removed. Today's strong winds are now blowing over some of these trees. It appears that several of the trees in the median on Lake Merritt Blvd between 12th Street and 13th Street are very close to falling entirely into the adjacent traffic lanes.",2016-05-20T18:33:48-04:00,,"A tree in Peralta Park just past the east end of the Kaiser Convention Center parking lot has very low hanging branches around 80% of the tree that reach to the ground and create a nearly closed off space.

Since the homeless campers were removed from their campsite under this tree groups of kids have been using this area as a gathering place and for illegal drug use. Recently these groups have grown much larger and more agressive toward pedestrians using the sidewalk along the east edge of this parking lot.

Please consider trimming back all low branches to at least head height all the way around this tee. This would make activity beneath the tree much more visible, would likely cause these large groups to disperse, and would increase pedestrian safety in this area.",2014-05-12T14:11:47-04:00,,Resident complains of trees & shrubs block vision at the intersection of College and Oakland,2017-07-24T10:54:56-04:00,,"After years of watching the new street trees along Lake Merritt Boulevard be vandalized I think I finally spotted the culprit.

As of 3:25 PM today he was walking eastbound on the north side of Lake Merritt Boulevard ripping branches off the trees near the intersection with 12th Street.

He appears to be the longest term homeless camper in the Lake Merritt Boulevard area. His campsite has most recently been at the very southernmost end of the underpass walkway (west side of the channel) that connects the lakeshore path with Peralta Park.

Male, approx. 50 years old, approx. 6 feet tall, Black, partly balding. I would not be surprised if this single individual was entirely responsible for the damage and destruction of dozens of trees and shrubs in this area over the last few years.",2016-11-01T18:42:06-04:00,,,,,,,05/12/2014 11:20:26 AM,37.7968223,-122.25993731
430,https://seeclickfix.com/files/issue_images/0045/6801/1457371667985.jpg,Block sidewalk,2016-03-07T12:28:45-05:00,https://seeclickfix.com/files/issue_images/0045/6987/IMG_0106.JPG,"I left a MEssage on the number and also put in a ticket yesterday. Its a fairly large tree. It is uprooted, and is leaning across the sidewalk over a property metal fence and leaning against another tree. Can you check on another tree about 15 yards from this tree? it seems to starting to uproot and taking part of the sidewalk with it. The sidewalk is slowly buckling from the roots. It was not that buckled last week. 

Thanks",2016-03-07T17:04:13-05:00,https://seeclickfix.com/files/issue_images/0040/4519/1447098156108.jpg,Tree trimming needed ASAP at the corner of 7th & Martin Luther King as traffic signal is being blocked. Additionally this traffic light is adjacent to Jefferson Park. Please help! Thank you!,2015-11-09T14:45:59-05:00,https://seeclickfix.com/files/issue_images/0045/6454/IMG_0100.JPG,Tree down on sidewalk - big tree,2016-03-06T22:05:15-05:00,https://seeclickfix.com/files/issue_images/0019/9364/1400282121619.jpg,"Tree needs protection poles. A car crashed into a sign, which broke the previous pole supporting/protecting this young tree. Thanks,",2014-05-16T19:18:21-04:00,https://seeclickfix.com/files/issue_images/0035/7956/SCF__20150724_091733-280328919.jpg,Broken tree support forcing sapling to the ground. I stood the tree upright for this picture and to save it's life.,2015-07-24T12:19:19-04:00,05/16/2014 04:20:34 PM,37.80301689,-122.27639792
431,,,,,,,,,,,,,,,,,,,05/16/2014 08:30:25 PM,37.80228925,-122.2255503
432,https://seeclickfix.com/files/issue_images/0032/8266/1432238182273.jpg,"For the third time, sidewalk and yard trees at the corner of Fleming and Rawson are hiding the stop sign. You can barely see it peeking out from behind the trees. Fleming is a dangerous street, anyway, with cars driving at high speeds and blowing stop signs on a regular basis. The view for cars exiting Rawson is also rather limited. Maybe the owners could get a warning this time. I have even spoken with them personally. Nancy ",2015-05-21T16:03:23-04:00,https://seeclickfix.com/files/issue_images/0025/3224/1414457078807.jpg,Street tree (liquid amber) needs pruning.,2014-10-27T20:45:38-04:00,,,,,,,,,,,,,05/22/2014 04:10:15 PM,37.77825216,-122.19542957
433,https://seeclickfix.com/files/issue_images/0009/2035/2012-10-10_13-50-37_230.jpg,,2012-10-10T17:26:22-04:00,https://seeclickfix.com/files/issue_images/0015/8395/IMG_20131010_185245.jpg,"This is not how you fix a sidewalk with a massive, old healthy tree in it. Which ever crew repaired this sidewalk -they need to be retrained. This tree is now doomed, and while it dies it will push up that new sidewalk just like it was before. Stuff like this is a lose-lose for the community.",2013-10-10T22:51:38-04:00,https://seeclickfix.com/files/issue_images/0030/5497/52a2d70.jpeg,"Tree grate damaged, needs replacement, in front of 1440 broadway. ",2015-03-30T12:58:07-04:00,https://seeclickfix.com/files/issue_images/0020/3580/euc.jpg,eucalyptus limb is growing into oak tree and cedar tree at top of city lot up next to sidewalk. Limb is pushing into oak and cedar tree.  Please cut down limb,2014-05-31T14:14:07-04:00,https://seeclickfix.com/files/issue_images/0029/7588/5294920.jpeg,Tree grate in front of 1440 broadway is damaged and looks like a potential hazard. ,2015-03-11T17:04:43-04:00,https://seeclickfix.com/files/issue_images/0015/9502/1382027766966.jpg,Large Dead tree branch dangling from tree. Right at base of 15th street. West side of broadway. ,2013-10-17T13:46:49-04:00,05/24/2014 11:30:31 AM,37.80684033,-122.26967912
434,https://seeclickfix.com/files/issue_images/0057/1612/1471190273433.jpg,Tree-Entangled power lines are a danger for fire or power outage.,2016-08-14T11:58:01-04:00,,Low hanging branches prevent street sweeper vehicle from sweeping 61st street in front of our neighbor's house.,2016-08-14T11:56:53-04:00,https://seeclickfix.com/files/issue_images/0034/1667/1434757271815.jpg,Fallen tree branches,2015-06-19T19:42:16-04:00,https://seeclickfix.com/files/issue_images/0022/9774/1407985902514.jpg,Downed tree limb lying in the street near curb,2014-08-13T23:13:14-04:00,https://seeclickfix.com/files/issue_images/0019/8779/1400093247866.jpg,Newly planted tree has been knocked down. ,2014-05-14T14:47:54-04:00,,Broken tree. Called into dispatch as well. One limb down. One apparently ready to break.,2014-07-17T11:36:50-04:00,05/14/2014 11:50:26 AM,37.85017857,-122.26051349
435,https://seeclickfix.com/files/issue_images/0010/3486/tia-745695205.jpg,wires in trees,2013-01-28T14:02:19-05:00,https://seeclickfix.com/files/issue_images/0010/7713/1361635096292.jpg,Tree tagged with graffiti :(,2013-02-23T11:00:14-05:00,,,,,,,,,,,,,06/08/2014 05:20:30 PM,37.83731407,-122.278838
436,https://seeclickfix.com/files/issue_images/0015/7790/20131008_121359.jpg,"downed, broken tree",2013-10-08T15:18:26-04:00,https://seeclickfix.com/files/issue_images/0015/6960/1380902317332.jpg,Tree down in front of 3217 Lakeshore. Hit by garbage truck?,2013-10-04T11:57:55-04:00,https://seeclickfix.com/files/issue_images/0015/6949/1380900855324.jpg,"Large tree branch down in roadway, not blocking traffic but blocking 3-4 parking spaces.",2013-10-04T11:35:52-04:00,https://seeclickfix.com/files/issue_images/0016/1643/Downed_Trees.jpg,Two trees blew over in heavy winds earlier this week.  One in front of Cana and the other in front of Lane Splitter Pizza.  Both have been removed -- leaving vacant steel tree grates.  These trees were installed barely over a year ago by an outside contractor.  The root ball was obviously not placed deep enough and the trees weren't adequately staked.  What was a beautiful to the streetscape is now an eyesore and potentially hazardous.  Please note that I'm filing a separate complaint about a tree around the corner that was damaged under similar circumstances. ,2013-10-30T18:48:02-04:00,https://seeclickfix.com/files/issue_images/0016/0827/tia1145718314.jpg,"downed, broken tree",2013-10-25T16:35:45-04:00,https://seeclickfix.com/files/issue_images/0016/5993/Tree_Akimbo.jpg,This is one of about 10 street trees that were planted just over a year ago as part of the Lakeshore Complete Streets Improvement Project.  Three have already fallen and been removed.  At least three others have snapped off part way up the trunk including one on Rand that's two-thirds gone.  This can't be coincidental.  Blame has to go to the contractors who installed the trees without adequate staking and most likely too shallow with too little soil compaction.  The trees need to be replaced.  It would be nice to see it done at the contractor's expense - not the city's. ,2013-12-01T18:09:07-05:00,06/10/2014 10:50:16 PM,37.8089899,-122.24765689
437,https://seeclickfix.com/files/issue_images/0082/1816/1500174152057.jpg,Large tree limb broken on the street tree at 4200 MacArthur. Obstructing entire sidewalk,2017-07-15T23:03:00-04:00,,I always see people that are not handicapped park in a handicap parking space. this is against the law and people actually need that spot!,2013-03-13T00:03:18-04:00,https://seeclickfix.com/files/issue_images/0011/9042/IMAG2764.jpg,Fallen tree branch blocking part of the road. a large tree branch has fallen and is blocking part of the road. it is on Cortland ave between Redding and Camden st. behind Walgreens. ,2013-04-19T21:18:15-04:00,,,,,,,,,,06/15/2014 07:10:25 PM,37.78634912,-122.19687404
438,https://seeclickfix.com/files/issue_images/0032/4264/1431450149764.jpg,Possible campfire in woods on south side 580 as per smokey smell while walking over ramp. Have OFD check out?,2015-05-12T13:02:57-04:00,https://seeclickfix.com/files/issue_images/0068/7599/1486861061423.jpg,Tree blocking pedestrian walkway on Lake Park near overpass. ,2017-02-11T19:58:24-05:00,https://seeclickfix.com/files/issue_images/0043/0578/1453135991263.jpg,Downed tree on Mandana Blvd.,2016-01-18T11:54:22-05:00,,"The neighbor still has not removed or trimmed the palm tree blocking the stop sign. The HOA has talked to them, but it hasnt helped much. Instead, they used a bungee cord to tie it back. A dog was hit and killed when a neighbor ran stop sign in Dec 2013. People run this stop sign every day.",2014-06-19T02:12:12-04:00,https://seeclickfix.com/files/issue_images/0012/5700/tia-1756982001.jpg,tree needs to be replaced 3224 grand avenue,2013-05-19T11:43:46-04:00,,,,06/18/2014 11:20:14 PM,37.80992066,-122.23993529
439,https://seeclickfix.com/files/issue_images/0023/6870/Verizon_Imports_349.jpg,"The landscaping along the East side of Pleasant Valley Ave between the Rockridge Shopping Center and Montgomery Street is in dire need of attention. The undergrowth and downfall represent a fire hazard, and debris is enroaching on the public sidewalk. The Eucalyptus trees need thinning; several major branches are precariously hanging over the roadway. ",2014-09-02T19:03:44-04:00,https://seeclickfix.com/files/issue_images/0020/9779/Trees_on_Ramona.jpg,Trees on this street are overwhelming in size realtive to the narrow street and small homes. Could Oakland public works do minimal pruning down the center. Thank you.,2014-06-20T12:21:21-04:00,https://seeclickfix.com/files/issue_images/0014/3764/IMG_9306_2.jpg,Ramona Avenue is a very narrow street. Large ash trees are well overgrown and crowding the center of the street so that you cannot see up the street and light does not penetrate. It would be great if you could at least trim a few of these toward the center. Obviously you cannot trim all these trees but just to cut four a five limbs overhanging the center road could be helpful,2013-08-05T17:44:35-04:00,,,,,,,,,,06/20/2014 09:30:24 AM,37.831604,-122.24542889
440,https://seeclickfix.com/files/issue_images/0016/7806/tia108477204.jpg,Broken tree branch,2013-12-18T12:31:08-05:00,https://seeclickfix.com/files/issue_images/0070/4463/1488778955086.jpg,"Tree down in Diamond Park, crushing light pole. ",2017-03-06T00:42:55-05:00,https://seeclickfix.com/files/issue_images/0047/8583/1460503839891.jpg,Tree limb is hanging and its broken off of the root of the tree ,2016-04-12T19:31:00-04:00,,Tree down by picnic grove adjacent to creek in Dimond Park blocking walkway,2017-04-15T00:35:40-04:00,https://seeclickfix.com/files/issue_images/0044/5456/1455662684990.jpg,Tree limb has fallen between tennis courts and tot lot its on the field ,2016-02-16T17:45:02-05:00,,Four city-maintained trees along this block have potentially dangerous dead limbs that could break off and fall at any moment. Please have the city of Oakland send a maintenance crew to prune the dead wood from these trees.,2014-06-21T20:45:12-04:00,06/21/2014 05:50:32 PM,37.80587073,-122.218168
441,, tree covering light a8138 10th and oak.,2012-10-26T22:59:51-04:00,https://seeclickfix.com/files/issue_images/0025/3873/1414690797809.jpg,"Truck broke tree branch, now hanging in street .",2014-10-30T13:40:15-04:00,,Overgrown sidewalks and island in neighborhood. Golden gate at golden gate.,2014-11-03T16:31:34-05:00,https://seeclickfix.com/files/issue_images/0036/3022/1438708256283.jpg,The trees are dead in this park both 8th St Side and some on the Madison Street side,2015-08-04T13:13:03-04:00,,"Over the last several years a vandal or vandals has damaged many of the newly planted trees along Lake Merritt Blvd between Oak Street and E 12th Street. Many of these trees have had numerous branches torn off or had the entire trunk broken off a few feet above the ground.

Many of the trees in this area have had their support poles and ties removed. Today's strong winds are now blowing over some of these trees. It appears that several of the trees in the median on Lake Merritt Blvd between 12th Street and 13th Street are very close to falling entirely into the adjacent traffic lanes.",2016-05-20T18:33:48-04:00,,Trees have started to grow into the street on the left lane side on 5th street (between Madison and Oak St),2014-11-11T11:25:28-05:00,06/23/2014 06:10:29 PM,37.79733601,-122.26446092
442,,"Large tree listing to the street side - every time my tree guy comes out to trim ones on my property, he says it's going to fall down.  Today a HUGE branch broke off of it, and luckily fell into the street and not onto a car or person.  would be great to have city come take a look asap",2015-03-27T22:02:20-04:00,https://seeclickfix.com/files/issue_images/0047/5140/1460037936178.jpg,All of the trees and plots on 5th and 18th are completely over grown. ,2016-04-07T10:05:50-04:00,https://seeclickfix.com/files/issue_images/0012/6884/IMAG0089.jpg,"tree growing into powerlines
 ",2013-05-23T20:36:05-04:00,https://seeclickfix.com/files/issue_images/0036/3211/SCF__20150804_1557171282600719.jpg,Please keep a eye on the redwood tree is drying up and may fall.,2015-08-04T19:00:40-04:00,https://seeclickfix.com/files/issue_images/0049/6825/1462729380685.jpg,This is getting to be a little much. Thankfully 18th street was managed (thank you!) But it's terrible that cars can't park or exit their passengers side because a jungle is growing. It needs some help. Please! ,2016-05-08T13:44:43-04:00,https://seeclickfix.com/files/issue_images/0036/2545/IMG_0154.JPG,Needs to be cut down because of danger to public safety!,2015-08-03T15:54:53-04:00,05/31/2014 11:10:28 AM,37.79969924,-122.24828411
443,https://seeclickfix.com/files/issue_images/0021/8324/1405453087324.jpg,"The two trees near my property needs trimming and the tree on the corner of Orral  street and 73rd ave shrubs need to be cut down, it's intruding into the sidewalk and street.",2014-07-15T15:38:51-04:00,https://seeclickfix.com/files/issue_images/0036/9767/1439856225717.jpg,Overgrown weeds/ branches from lower tree flowing over onto street preventing parking of vehicles.,2015-08-17T20:04:18-04:00,https://seeclickfix.com/files/issue_images/0031/0929/1428791257331.jpg,Car ran off the road and destroyed trees and fence. ,2015-04-11T18:28:52-04:00,https://seeclickfix.com/files/issue_images/0022/5089/1406940547815.jpg,This is the second time I am reporting this issue with over grown branches growing from the bottom of the tree located on the corner of Orral street and 73rd ave.,2014-08-01T20:49:37-04:00,,There was a small tree that was knocked down by a vehicle. The tree has been removed but now there are weeds growing in the vacant spot onto the sidewalk and need to be cleaned and trimmed down. Also another tree needs to be planted in that location. The corner of 73rd ave and Orral street.,2017-09-18T12:36:33-04:00,https://seeclickfix.com/files/issue_images/0043/6488/1454100178832.jpg,"January 29,2016 12:26 pm. Lisense plate number T629041 dong fang",2016-01-29T15:44:06-05:00,07/15/2014 12:40:43 PM,37.76043709,-122.18540991
444,https://seeclickfix.com/files/issue_images/0015/7755/1381248493749.jpg,Broken blocking  sidewalk,2013-10-08T12:09:50-04:00,https://seeclickfix.com/files/issue_images/0008/5000/43aba0.jpeg,"2 dying trees
1 w/ large branch on ground that could have killed someone
416 staten ",2012-08-05T11:10:00-04:00,https://seeclickfix.com/files/issue_images/0068/4461/img-801-1247582204.jpg,A tree has fallen in Lakeside Park at Bellevue and Staten ,2017-02-07T15:59:57-05:00,https://seeclickfix.com/files/issue_images/0031/3944/1429393037620.jpg,Limb down ,2015-04-18T17:38:19-04:00,https://seeclickfix.com/files/issue_images/0018/6949/1396569205254.jpg,Tree falling into lake west end of pergola colonnade ,2014-04-03T19:54:08-04:00,https://seeclickfix.com/files/issue_images/0032/6353/1431897101181.jpg,Limb broken off Australian tea tree hanging into lake,2015-05-17T17:12:14-04:00,07/27/2014 08:10:36 PM,37.80723573,-122.25302126
445,https://seeclickfix.com/files/issue_images/0042/1137/1451331025612.jpg,Tree down in Concordia park on 62nd between Camden & Brann ,2015-12-28T14:33:07-05:00,https://seeclickfix.com/files/issue_images/0042/4336/1452010899130.jpg,Leaning tree @ Concordia . ,2016-01-05T11:23:04-05:00,https://seeclickfix.com/files/issue_images/0072/3021/1490724523970.jpg,A large branch fell off the tree.  ,2017-03-28T14:12:52-04:00,https://seeclickfix.com/files/issue_images/0068/4328/1486492604380.jpg,Eucalyptus tree up rooted at the park . ,2017-02-07T13:38:00-05:00,https://seeclickfix.com/files/issue_images/0088/4171/1506613624741.jpg,Large branch down @ Concordia pk ,2017-09-28T11:48:24-04:00,https://seeclickfix.com/files/issue_images/0022/6638/1407259535017.jpg,"Because the tree hangs out into the street, the street sweeper will not sweep in front of me and my neighbors homes.",2014-08-05T13:27:41-04:00,08/05/2014 10:30:45 AM,37.77125552,-122.1829476
446,https://seeclickfix.com/files/issue_images/0007/1587/tixhr983853458.png,Metal pieces around tree directly in front of pican resturant address is 2295 Broadway thank you!,2012-03-19T16:30:58-04:00,,New median plants are over grown on 24th and Broadway ,2013-11-05T17:35:50-05:00,https://seeclickfix.com/files/issue_images/0032/9422/1432509235741.jpg,Dead tree on the west side of Valdez at 24th.  Can it be replaced with a living tree?  Thanks. You can see how big the surviving tree is.  This has been dead for about a year.  ,2015-05-24T19:17:21-04:00,,Tree is knocked down on sidewalk and needs removal,2013-11-26T18:48:36-05:00,https://seeclickfix.com/files/issue_images/0035/9839/c83c690.jpeg,Tree branches are hanging low people have to duck underneath ,2015-07-28T19:12:40-04:00,https://seeclickfix.com/files/issue_images/0018/3949/1395439061984.jpg,Tree branches are hanging low and can go into the face of a pedestrian.,2014-03-21T17:58:42-04:00,07/19/2014 01:10:15 PM,37.81263422,-122.26501122
447,https://seeclickfix.com/files/issue_images/0015/8013/tia-595145864.jpg,Broken of tree branch,2013-10-09T13:51:59-04:00,,Parts of a tree are on the corner of Adeline and 26th street. It has been there for weeks and is obstructing the sidewalk. please remove.,2017-05-27T18:39:45-04:00,https://seeclickfix.com/files/issue_images/0073/1300/IMG_0337.JPG,Whole block on Adeline needs maintenance. Weeds are overgrown and there is a christmas/pine tree dumped (see picture). Please maintain our neighborhood!! We pay taxes too!,2017-04-06T16:26:46-04:00,https://seeclickfix.com/files/issue_images/0073/1119/IMG_0339.JPG,The whole block needs clean up. The weeds are overgrown at the bottom of each tree. If the City plants trees it needs to also plan on pruning and maintaining it so it looks decent. ,2017-04-06T13:26:37-04:00,https://seeclickfix.com/files/issue_images/0023/1213/SCF__20140817_192700-1344229118.jpg,"This tree needs trimming, otherwise there is a good chance it will break the power lines...",2014-08-17T22:29:19-04:00,https://seeclickfix.com/files/issue_images/0010/9732/IMAG0189.jpg,City street tree was hit by a car. Driver hit the trash can bus bench the tree in a car and then drove off. 2601 Madeline Street at the corner of 26th,2013-03-06T21:36:00-05:00,08/17/2014 07:30:14 PM,37.81741251,-122.27990947
448,https://seeclickfix.com/files/issue_images/0015/2380/1378942338263.jpg,"These trees cover the steps that lead from 28th st to Hamilton place. Due to the trees hanging over, there are people hanging out and smoking drugs. ",2013-09-11T19:38:30-04:00,https://seeclickfix.com/files/issue_images/0008/2831/imag0789.jpg,falling dead tree on 29,2012-07-14T23:01:01-04:00,https://seeclickfix.com/files/issue_images/0007/8477/tixhr-2055020688.png,branches falling on cars and sidewalk of this Dead tree,2012-06-06T13:16:02-04:00,,New median plants are over grown on 24th and Broadway ,2013-11-05T17:35:50-05:00,https://seeclickfix.com/files/issue_images/0032/9422/1432509235741.jpg,Dead tree on the west side of Valdez at 24th.  Can it be replaced with a living tree?  Thanks. You can see how big the surviving tree is.  This has been dead for about a year.  ,2015-05-24T19:17:21-04:00,,Tree is knocked down on sidewalk and needs removal,2013-11-26T18:48:36-05:00,08/20/2014 01:20:27 PM,37.81585621,-122.26390848
449,https://seeclickfix.com/files/issue_images/0007/1587/tixhr983853458.png,Metal pieces around tree directly in front of pican resturant address is 2295 Broadway thank you!,2012-03-19T16:30:58-04:00,https://seeclickfix.com/files/issue_images/0056/4830/1470252751120.jpg,Fallen tree. ,2016-08-04T14:02:48-04:00,https://seeclickfix.com/files/issue_images/0023/4825/1409181276855.jpg,Support stake bent,2014-08-27T19:14:44-04:00,https://seeclickfix.com/files/issue_images/0056/2439/1470080092270.jpg,Over grown peach tree needs trimming.,2016-08-01T15:41:19-04:00,https://seeclickfix.com/files/issue_images/0056/2440/1470080092270.jpg,Over grown peach tree needs trimming.,2016-08-01T15:41:22-04:00,https://seeclickfix.com/files/issue_images/0056/2441/1470080092270.jpg,Over grown peach tree needs trimming.,2016-08-01T15:41:25-04:00,08/27/2014 04:20:32 PM,37.81106593,-122.2692808
450,https://seeclickfix.com/files/issue_images/0045/6801/1457371667985.jpg,Block sidewalk,2016-03-07T12:28:45-05:00,https://seeclickfix.com/files/issue_images/0045/6799/1457371471370.jpg,7th and Jefferson outside of baseball field,2016-03-07T12:26:56-05:00,https://seeclickfix.com/files/issue_images/0045/6987/IMG_0106.JPG,"I left a MEssage on the number and also put in a ticket yesterday. Its a fairly large tree. It is uprooted, and is leaning across the sidewalk over a property metal fence and leaning against another tree. Can you check on another tree about 15 yards from this tree? it seems to starting to uproot and taking part of the sidewalk with it. The sidewalk is slowly buckling from the roots. It was not that buckled last week. 

Thanks",2016-03-07T17:04:13-05:00,https://seeclickfix.com/files/issue_images/0080/8423/img-image_65943-856627641.jpg,Tree needs trimming - some limbs hanging just 5ft over the sidewalk.,2017-06-29T17:57:30-04:00,https://seeclickfix.com/files/issue_images/0037/8117/20150904_151714-1.jpg,A broken tree branch is in the middle of the sidewalk. ,2015-09-04T18:19:13-04:00,https://seeclickfix.com/files/issue_images/0045/6454/IMG_0100.JPG,Tree down on sidewalk - big tree,2016-03-06T22:05:15-05:00,08/28/2014 09:10:22 AM,37.80106993,-122.27583179
451,https://seeclickfix.com/files/issue_images/0015/2237/20130909_185143.jpg,"Overgrown tree branches. In a one month period,  One of the branch fell onto the property almost hitting a kid playing in the front yard and another time the other branch fell almost crushing the car parked in front. Some of the branches is deteriorating and breaking off. The branches needs to be trim back some.  It's hazardous to people living at this property,  please trim. ",2013-09-11T12:52:27-04:00,,The trees and grass are over grown and need trimming.,2015-03-12T18:56:46-04:00,,"Corner of Allendale and Viola at - dead end street closest address is 3731 Allendale Ave 
side grass area with 4 large trees need maintenance and cutting. area is filled with debris from constant illegal dumping. Trees have branches broken off, area is dangerous for people and kids walking or playing in this area. very difficult to park in this area because you can't step out the car with the over grown weeds and broken glass and misc. garbage that is never cleaned when dumping is cleared. I have placed many reports about the debris and trees that need trimming. Please address this area and stop closing out these issues without clearing this area. ",2015-04-23T19:31:42-04:00,https://seeclickfix.com/files/issue_images/0023/7582/35th_and_Brookdale.JPG,Tree needs to be trimmed.  It is covering up the bus stop sign. (The bus stop sign cannot be moved because there is no alternative location without blocking the crosswalk or a driveway.)  Thank you for your assistance!,2014-09-04T16:54:44-04:00,,,,,,,09/04/2014 02:00:25 PM,37.78842603,-122.20949544
